date,home_team,away_team,elo_diff,home_elo,away_elo,home_form,away_form,home_avg_goals,away_avg_goals,home_avg_conceded,away_avg_conceded,neutral,result
2004-12-14,Kuwait,Bahrain,144.0,1623.0,1479.0,1.34,0.9800000000000001,2.3,1.8,0.8,1.6,True,Draw
2004-12-14,Malaysia,Thailand,-168.0,1174.0,1342.0,0.6,0.7599999999999999,1.4,1.8,1.8,1.4,False,Home Win
2004-12-14,Somalia,Kenya,-414.0,1045.0,1459.0,0.23999999999999994,1.0,0.1,1.7,1.9,1.7,True,Away Win
2004-12-14,Sudan,Uganda,-14.0,1333.0,1347.0,0.42000000000000004,0.6199999999999999,0.7,0.7,1.8,1.4,True,Home Win
2004-12-15,Cambodia,Singapore,-115.0,1051.0,1166.0,0.18,0.8800000000000001,0.8,1.3,4.9,0.8,True,Away Win
2004-12-15,Ethiopia,Rwanda,-86.0,1277.0,1363.0,0.6399999999999999,0.74,0.6,1.3,1.3,1.6,False,Draw
2004-12-15,Lesotho,Botswana,-38.0,1159.0,1197.0,0.62,0.86,1.0,0.7,1.5,1.3,False,Draw
2004-12-15,Tanzania,Burundi,-31.0,1220.0,1251.0,0.09999999999999999,0.31999999999999995,0.3,0.9,2.1,2.2,True,Away Win
2004-12-15,Vietnam,Laos,300.0,1252.0,952.0,0.58,0.18,1.8,0.7,1.5,4.9,False,Home Win
2004-12-16,Thailand,Philippines,608.0,1342.0,734.0,0.76,0.27999999999999997,1.9,0.7,1.4,3.5,True,Home Win
2004-12-16,Qatar,Oman,-36.0,1519.0,1555.0,1.0450000000000002,1.36,2.4,1.4,1.4,0.6,False,Home Win
2004-12-16,Japan,Germany,-63.0,1817.0,1880.0,2.09,0.8200000000000001,2.0,2.0,0.8,0.7,False,Away Win
2004-12-17,Burundi,Zanzibar,99.0,1251.0,1152.0,0.5,0.5199999999999999,1.0,1.0,2.0,2.1,True,Home Win
2004-12-17,Ethiopia,Tanzania,57.0,1277.0,1220.0,0.7,0.09999999999999999,0.6,0.3,1.0,1.9,False,Home Win
2004-12-17,Kuwait,Yemen,473.0,1623.0,1150.0,1.28,0.62,2.1,1.2,0.8,1.8,True,Home Win
2004-12-18,Iran,Panama,205.0,1697.0,1492.0,1.92,1.48,2.6,1.6,1.2,1.2,False,Home Win
2004-12-18,Kenya,Uganda,112.0,1459.0,1347.0,1.1800000000000002,0.31999999999999995,1.8,0.7,1.5,1.6,True,Draw
2004-12-18,Sudan,Somalia,288.0,1333.0,1045.0,0.6,0.23999999999999994,0.8,0.1,1.7,1.7,True,Home Win
2004-12-19,Tanzania,Rwanda,-143.0,1220.0,1363.0,0.09999999999999999,0.76,0.3,1.2,2.0,1.5,True,Away Win
2004-12-19,Ethiopia,Zanzibar,125.0,1277.0,1152.0,0.8799999999999999,0.5199999999999999,0.8,1.1,0.9,1.8,False,Home Win
2004-12-20,Oman,Bahrain,76.0,1555.0,1479.0,1.24,1.22,1.4,1.7,0.8,0.9,True,Home Win
2004-12-20,Qatar,Kuwait,-104.0,1519.0,1623.0,1.1400000000000001,1.42,2.5,2.3,1.4,0.7,False,Home Win
2004-12-21,Martinique,Cuba,-184.0,1382.0,1566.0,0.5199999999999999,1.2200000000000002,1.0,1.7,1.4,0.9,False,Away Win
2004-12-21,Thailand,Germany,-538.0,1342.0,1880.0,0.9399999999999998,0.7000000000000001,2.1,1.5,1.3,1.0,False,Away Win
2004-12-21,Venezuela,Guatemala,85.0,1623.0,1538.0,0.49000000000000005,1.28,1.1,1.4,1.9,1.4,False,Away Win
2004-12-22,Ethiopia,Kenya,-182.0,1277.0,1459.0,1.06,1.24,1.1,1.8,0.8,1.3,False,Draw
2004-12-22,Sudan,Burundi,82.0,1333.0,1251.0,0.74,0.6799999999999999,1.2,1.0,1.7,1.7,True,Away Win
2004-12-23,Bahrain,Kuwait,-144.0,1479.0,1623.0,1.1800000000000002,1.1199999999999999,1.9,2.2,1.2,0.9,True,Home Win
2004-12-24,Qatar,Oman,-36.0,1519.0,1555.0,1.3199999999999998,1.3,2.7,1.5,1.3,0.9,False,Draw
2004-12-25,Ethiopia,Burundi,26.0,1277.0,1251.0,0.9400000000000001,0.82,1.2,1.2,1.0,1.8,False,Home Win
2004-12-25,Kenya,Sudan,126.0,1459.0,1333.0,1.3,0.6199999999999999,2.0,1.1,1.2,1.8,True,Away Win
2004-12-28,Indonesia,Malaysia,139.0,1313.0,1174.0,1.0,0.78,2.4,1.6,1.6,1.7,False,Away Win
2004-12-29,Myanmar,Singapore,-7.0,1159.0,1166.0,0.8949999999999999,0.9400000000000001,1.1,1.4,1.5,0.8,True,Away Win
2005-01-02,Singapore,Myanmar,7.0,1166.0,1159.0,1.1199999999999999,0.6399999999999999,1.8,1.2,0.9,1.8,False,Home Win
2005-01-03,Malaysia,Indonesia,-139.0,1174.0,1313.0,0.96,1.0,1.8,2.5,1.4,1.3,False,Away Win
2005-01-08,Egypt,Uganda,298.0,1645.0,1347.0,1.16,0.38,1.8,0.8,1.1,1.6,False,Home Win
2005-01-08,Indonesia,Singapore,147.0,1313.0,1166.0,1.18,1.3,2.8,2.1,1.1,0.9,False,Away Win
2005-01-09,Haiti,Cuba,-106.0,1460.0,1566.0,0.86,1.4,2.1,1.8,1.7,0.7,False,Away Win
2005-01-15,Malaysia,Myanmar,15.0,1174.0,1159.0,0.8400000000000001,0.6399999999999999,1.7,1.4,1.8,2.0,True,Home Win
2005-01-16,Cuba,Haiti,106.0,1566.0,1460.0,1.54,0.86,1.9,2.1,0.7,1.7,False,Draw
2005-01-16,Singapore,Indonesia,-147.0,1166.0,1313.0,1.18,1.18,2.2,2.9,1.0,1.2,False,Home Win
2005-01-17,Guatemala,Colombia,-153.0,1538.0,1691.0,1.28,1.35,1.1,1.0,1.3,0.9,True,Draw
2005-01-22,Kuwait,Norway,-153.0,1623.0,1776.0,1.1199999999999999,1.1800000000000002,2.1,1.8,0.9,1.0,False,Draw
2005-01-23,Barbados,Grenada,83.0,1338.0,1255.0,0.6400000000000001,0.74,1.4,1.8,1.1,1.9,False,Home Win
2005-01-23,Guatemala,Paraguay,-236.0,1538.0,1774.0,1.02,1.27,1.0,0.9,1.4,0.9,True,Away Win
2005-01-25,Bahrain,Norway,-297.0,1479.0,1776.0,1.24,1.1,2.1,1.5,1.3,1.0,False,Away Win
2005-01-26,Ecuador,Panama,232.0,1724.0,1492.0,0.64,1.1800000000000002,1.0,1.2,2.1,1.3,False,Home Win
2005-01-26,Kuwait,Syria,92.0,1623.0,1531.0,1.04,0.78,1.9,1.3,1.0,1.5,False,Home Win
2005-01-26,Mexico,Sweden,34.0,1897.0,1863.0,2.31,1.3699999999999999,3.3,2.4,0.7,0.9,True,Draw
2005-01-28,Jordan,Norway,-382.0,1394.0,1776.0,0.7050000000000001,1.1,1.3,1.5,1.7,1.0,False,Draw
2005-01-29,Ecuador,Panama,232.0,1724.0,1492.0,0.76,0.8800000000000001,1.1,0.9,1.5,1.5,False,Home Win
2005-01-29,Japan,Kazakhstan,369.0,1817.0,1448.0,1.8350000000000002,0.06,1.9,0.9,1.1,2.5,False,Home Win
2005-02-02,Bahrain,Lebanon,73.0,1479.0,1406.0,0.9399999999999998,0.5799999999999998,1.9,1.2,1.3,2.6,True,Home Win
2005-02-02,Japan,Syria,286.0,1817.0,1531.0,1.7,0.7200000000000001,1.9,1.4,1.0,1.7,False,Home Win
2005-02-08,Cyprus,Austria,-201.0,1478.0,1679.0,0.6199999999999999,0.7,1.1,1.7,1.6,1.9,False,Draw
2005-02-08,Latvia,Finland,-153.0,1508.0,1661.0,0.85,1.1400000000000001,1.4,1.3,2.2,1.2,True,Away Win
2005-02-09,Albania,Ukraine,-90.0,1564.0,1654.0,1.0,1.18,1.4,1.1,1.5,1.0,False,Away Win
2005-02-09,Bahrain,Iran,-218.0,1479.0,1697.0,0.9599999999999997,1.8200000000000003,1.9,2.4,1.2,1.1,False,Draw
2005-02-09,Cameroon,Senegal,-56.0,1663.0,1719.0,1.0399999999999998,1.28,1.3,1.6,1.6,1.1,True,Home Win
2005-02-09,Chile,Ecuador,-78.0,1646.0,1724.0,0.73,0.8800000000000001,0.6,1.2,1.0,1.3,False,Home Win
2005-02-09,Germany,Argentina,-150.0,1880.0,2030.0,0.8200000000000001,2.1399999999999997,2.0,2.5,0.9,1.0,False,Draw
2005-02-09,Egypt,Belgium,-130.0,1645.0,1775.0,1.22,0.8,2.0,1.0,1.0,1.6,False,Home Win
2005-02-09,England,Netherlands,-19.0,1964.0,1983.0,1.75,1.52,2.0,2.1,1.0,1.0,False,Draw
2005-02-09,Cyprus,Finland,-183.0,1478.0,1661.0,0.6799999999999999,1.32,1.2,1.5,1.5,1.2,False,Away Win
2005-02-09,France,Sweden,136.0,1999.0,1863.0,1.51,1.3199999999999998,1.2,2.3,0.6,0.8,False,Draw
2005-02-09,Georgia,Lithuania,68.0,1502.0,1434.0,0.5,0.7999999999999999,0.7,1.2,1.8,1.6,False,Home Win
2005-02-09,Guinea,Mali,-1.0,1500.0,1501.0,0.96,0.36,1.5,0.7,1.4,1.3,True,Draw
2005-02-09,Greece,Denmark,32.0,1898.0,1866.0,1.44,1.1700000000000002,1.0,1.6,0.7,1.2,False,Home Win
2005-02-09,Austria,Latvia,171.0,1679.0,1508.0,0.76,0.76,1.7,1.5,1.7,2.4,True,Draw
2005-02-09,Romania,Slovakia,199.0,1848.0,1649.0,1.42,1.2799999999999998,2.0,1.8,0.9,1.0,True,Draw
2005-02-09,Israel,Croatia,-158.0,1672.0,1830.0,1.1700000000000002,1.2400000000000002,1.2,1.4,1.2,1.0,False,Draw
2005-02-09,Malta,Norway,-524.0,1252.0,1776.0,0.38,1.02,0.9,1.2,2.7,0.8,False,Away Win
2005-02-09,Morocco,Kenya,209.0,1668.0,1459.0,1.0,1.1199999999999999,1.4,1.8,0.8,1.4,False,Home Win
2005-02-09,Panama,Guatemala,-46.0,1492.0,1538.0,0.8400000000000001,0.7200000000000001,0.8,0.9,1.6,1.5,False,Draw
2005-02-09,Poland,Belarus,202.0,1756.0,1554.0,1.1400000000000001,1.12,1.4,2.2,1.4,1.3,False,Away Win
2005-02-09,Venezuela,Estonia,232.0,1623.0,1391.0,0.49000000000000005,0.8,1.1,1.2,1.9,2.4,False,Home Win
2005-02-09,Wales,Hungary,74.0,1663.0,1589.0,0.6900000000000001,1.06,1.2,1.6,0.9,1.1,False,Home Win
2005-02-09,Italy,Russia,148.0,1927.0,1779.0,1.5900000000000003,1.1300000000000001,1.5,1.8,0.9,1.8,False,Home Win
2005-02-13,Barbados,Guyana,239.0,1338.0,1099.0,0.6400000000000001,0.6599999999999999,1.4,1.0,1.2,1.7,False,Draw
2005-02-13,Guatemala,Haiti,78.0,1538.0,1460.0,0.7200000000000001,0.76,0.7,1.2,1.3,1.1,True,Home Win
2005-02-19,Guatemala,Belize,409.0,1538.0,1129.0,0.8,0.7600000000000001,0.7,2.0,1.2,2.0,False,Home Win
2005-02-19,Honduras,Nicaragua,679.0,1692.0,1013.0,1.1600000000000001,0.6,1.7,1.2,0.9,1.8,True,Home Win
2005-02-20,Barbados,Cuba,-228.0,1338.0,1566.0,0.5600000000000002,1.3,1.5,1.8,1.5,0.7,False,Away Win
2005-02-21,Belize,Honduras,-563.0,1129.0,1692.0,0.6600000000000001,1.04,2.0,1.8,2.2,1.0,True,Away Win
2005-02-21,Guatemala,Nicaragua,525.0,1538.0,1013.0,0.9800000000000001,0.42000000000000004,0.9,1.2,0.7,2.3,False,Home Win
2005-02-22,Congo,Angola,-88.0,1360.0,1448.0,1.1199999999999999,1.7,0.8,1.2,1.1,0.5,False,Away Win
2005-02-22,Barbados,Jamaica,-285.0,1338.0,1623.0,0.5600000000000002,1.4,1.5,3.7,1.7,0.6,False,Away Win
2005-02-23,Guatemala,Honduras,-154.0,1538.0,1692.0,0.86,1.1800000000000002,1.2,2.2,0.7,1.0,False,Draw
2005-02-23,Mexico,Colombia,206.0,1897.0,1691.0,2.38,1.1199999999999999,3.3,1.0,0.3,1.0,False,Draw
2005-02-23,Nicaragua,Belize,-116.0,1013.0,1129.0,0.38000000000000006,0.54,1.1,1.8,2.6,2.6,True,Home Win
2005-02-24,Cuba,Jamaica,-57.0,1566.0,1623.0,1.5,1.4799999999999998,1.9,3.8,0.7,0.6,True,Away Win
2005-02-25,Honduras,Panama,200.0,1692.0,1492.0,1.12,0.78,1.9,0.6,1.1,1.4,True,Home Win
2005-02-26,Botswana,Zambia,-289.0,1197.0,1486.0,0.86,1.16,0.8,1.2,1.4,0.9,False,Draw
2005-02-26,Mauritius,Madagascar,-179.0,1239.0,1418.0,1.2599999999999998,0.16,1.8,0.6,1.6,2.5,False,Home Win
2005-02-27,Guatemala,Panama,46.0,1538.0,1492.0,0.8,0.6799999999999999,1.2,0.5,1.0,1.4,False,Home Win
2005-02-27,Malawi,Zimbabwe,-256.0,1271.0,1527.0,0.5599999999999999,0.9800000000000001,1.0,1.3,1.4,0.8,False,Home Win
2005-03-09,Mexico,Argentina,-133.0,1897.0,2030.0,2.12,1.9100000000000001,3.1,2.3,0.3,1.0,True,Draw
2005-03-12,Kenya,Rwanda,96.0,1459.0,1363.0,1.0799999999999998,0.9400000000000001,1.8,1.7,1.8,1.4,False,Draw
2005-03-12,Kuwait,Finland,-38.0,1623.0,1661.0,0.74,1.5,1.4,1.6,1.2,1.0,False,Away Win
2005-03-12,Sudan,Ethiopia,56.0,1333.0,1277.0,0.7999999999999999,1.1199999999999999,1.3,1.5,1.7,0.9,False,Home Win
2005-03-16,Zimbabwe,Botswana,330.0,1527.0,1197.0,0.9800000000000001,0.86,1.4,0.8,0.8,1.4,False,Draw
2005-03-18,Kuwait,Armenia,203.0,1623.0,1420.0,0.6199999999999999,0.45999999999999996,1.1,0.8,1.3,2.1,True,Home Win
2005-03-19,Gabon,Congo,61.0,1421.0,1360.0,1.16,1.06,1.4,0.8,1.0,1.3,False,Draw
2005-03-19,Lesotho,Namibia,0.0,1159.0,1159.0,0.6599999999999999,0.31999999999999995,1.0,0.5,1.4,1.6,False,Away Win
2005-03-23,Kenya,Ghana,-99.0,1459.0,1558.0,1.0,1.48,1.5,1.4,1.8,0.4,False,Draw
2005-03-25,Iran,Japan,-120.0,1697.0,1817.0,1.8350000000000002,1.95,2.4,2.3,1.1,1.0,False,Home Win
2005-03-25,Kuwait,Uzbekistan,140.0,1623.0,1483.0,0.56,2.15,1.2,2.1,1.3,0.8,False,Home Win
2005-03-26,Armenia,Andorra,360.0,1420.0,1060.0,0.45999999999999996,0.44000000000000006,0.9,0.2,2.0,2.5,False,Home Win
2005-03-26,Australia,Iraq,165.0,1795.0,1630.0,1.22,1.095,3.5,1.9,0.8,1.7,False,Home Win
2005-03-26,Bolivia,Argentina,-430.0,1600.0,2030.0,0.8800000000000001,1.6800000000000002,0.9,2.3,1.3,1.1,False,Away Win
2005-03-26,Bulgaria,Sweden,-143.0,1720.0,1863.0,0.86,1.27,1.2,2.2,1.5,0.7,False,Away Win
2005-03-26,Chile,Uruguay,-203.0,1646.0,1849.0,0.8099999999999999,1.6900000000000002,0.8,1.6,0.9,1.4,False,Draw
2005-03-26,Croatia,Iceland,266.0,1830.0,1564.0,1.16,0.3000000000000001,1.6,1.0,1.3,2.1,False,Home Win
2005-03-26,Denmark,Kazakhstan,418.0,1866.0,1448.0,1.1700000000000002,0.06,1.6,0.9,1.2,2.6,False,Home Win
2005-03-26,Estonia,Slovakia,-258.0,1391.0,1649.0,0.76,1.3199999999999998,1.0,2.0,2.5,1.1,False,Away Win
2005-03-26,France,Switzerland,315.0,1999.0,1684.0,1.2799999999999998,0.8699999999999999,1.1,1.3,0.6,1.2,False,Draw
2005-03-26,Georgia,Greece,-396.0,1502.0,1898.0,0.62,1.65,0.7,1.1,1.5,0.7,False,Away Win
2005-03-26,Cyprus,Jordan,84.0,1478.0,1394.0,0.5,0.66,1.0,1.2,1.6,1.6,False,Home Win
2005-03-26,Senegal,Liberia,331.0,1719.0,1388.0,1.28,0.8800000000000001,1.6,0.6,1.1,1.2,False,Home Win
2005-03-26,Kenya,Botswana,262.0,1459.0,1197.0,0.74,0.9,1.4,0.8,1.8,1.1,False,Home Win
2005-03-26,Liechtenstein,Russia,-707.0,1072.0,1779.0,0.4,1.1300000000000001,0.8,1.6,2.3,1.7,False,Away Win
2005-03-26,Morocco,Guinea,168.0,1668.0,1500.0,1.3,0.9400000000000001,1.8,1.6,0.7,1.5,False,Home Win
2005-03-26,Nigeria,Gabon,316.0,1737.0,1421.0,1.58,1.1,1.7,1.4,0.7,1.0,False,Home Win
2005-03-26,Poland,Azerbaijan,364.0,1756.0,1392.0,1.1,0.36,1.5,0.4,1.7,1.0,False,Home Win
2005-03-26,Portugal,Canada,336.0,1899.0,1563.0,1.9300000000000002,1.22,2.5,1.3,0.8,0.9,False,Home Win
2005-03-26,Romania,Netherlands,-135.0,1848.0,1983.0,1.46,1.56,2.2,1.9,1.0,0.7,False,Away Win
2005-03-26,Slovenia,Germany,-238.0,1642.0,1880.0,0.78,0.7700000000000001,0.6,2.1,1.2,1.0,False,Away Win
2005-03-26,Tunisia,Malawi,360.0,1631.0,1271.0,0.86,0.5799999999999998,1.2,1.2,1.6,1.5,False,Home Win
2005-03-26,Turkey,Albania,268.0,1832.0,1564.0,0.9600000000000002,1.0,1.3,1.1,1.0,1.2,False,Home Win
2005-03-26,Venezuela,Colombia,-68.0,1623.0,1691.0,0.51,0.8,1.4,0.7,1.9,1.2,False,Draw
2005-03-26,Wales,Austria,-16.0,1663.0,1679.0,0.7200000000000001,0.82,1.4,1.6,0.9,1.5,False,Away Win
2005-03-26,Zambia,Congo,126.0,1486.0,1360.0,1.1,1.1,1.1,0.8,0.8,1.0,False,Home Win
2005-03-26,Italy,Scotland,240.0,1927.0,1687.0,1.59,0.4800000000000001,1.3,0.9,0.9,1.4,False,Home Win
2005-03-26,Spain,China,420.0,1985.0,1565.0,1.44,1.575,1.5,2.3,0.6,0.9,False,Home Win
2005-03-27,Brazil,Peru,339.0,2013.0,1674.0,1.49,0.95,2.9,1.2,0.9,1.4,False,Home Win
2005-03-27,Ecuador,Paraguay,-50.0,1724.0,1774.0,1.0,1.29,1.3,1.1,1.4,1.0,False,Home Win
2005-03-27,Algeria,Rwanda,140.0,1503.0,1363.0,0.5,0.6799999999999999,0.9,1.5,1.2,1.4,False,Home Win
2005-03-27,Cameroon,Sudan,330.0,1663.0,1333.0,0.9800000000000001,0.9199999999999999,0.9,1.6,1.3,1.5,False,Home Win
2005-03-27,Zimbabwe,Angola,79.0,1527.0,1448.0,0.9199999999999999,1.64,1.4,1.2,0.8,0.4,False,Home Win
2005-03-27,Mali,Togo,72.0,1501.0,1429.0,0.4,1.5,0.9,1.0,1.1,0.4,False,Away Win
2005-03-27,Egypt,Libya,47.0,1645.0,1598.0,1.22,1.4,2.1,1.3,1.0,0.8,False,Home Win
2005-03-29,Australia,Indonesia,482.0,1795.0,1313.0,1.3399999999999999,1.0799999999999998,3.7,2.8,0.8,1.2,False,Home Win
2005-03-29,Bolivia,Venezuela,-23.0,1600.0,1623.0,0.5800000000000001,0.61,0.8,1.4,1.4,1.8,False,Home Win
2005-03-30,Argentina,Colombia,339.0,2030.0,1691.0,1.7100000000000002,0.9,2.2,0.7,1.2,0.9,False,Home Win
2005-03-30,Austria,Wales,16.0,1679.0,1663.0,1.08,0.7200000000000001,1.7,1.4,1.4,1.0,False,Home Win
2005-03-30,Latvia,Luxembourg,440.0,1508.0,1068.0,0.82,0.0,1.6,0.8,2.2,3.7,False,Home Win
2005-03-30,England,Azerbaijan,572.0,1964.0,1392.0,1.8199999999999998,0.32,2.0,0.2,0.8,1.6,False,Home Win
2005-03-30,Estonia,Russia,-388.0,1391.0,1779.0,0.76,1.3900000000000001,1.1,1.8,2.5,1.8,False,Draw
2005-03-30,Georgia,Turkey,-330.0,1502.0,1832.0,0.62,1.1400000000000001,0.8,1.2,1.5,0.9,False,Away Win
2005-03-30,Italy,Iceland,363.0,1927.0,1564.0,1.8,0.26000000000000006,1.5,1.0,0.9,2.5,False,Draw
2005-03-30,Hungary,Bulgaria,-131.0,1589.0,1720.0,1.06,0.86,1.5,1.2,1.1,1.3,False,Draw
2005-03-30,Israel,France,-327.0,1672.0,1999.0,1.2200000000000002,1.29,1.4,0.9,1.1,0.4,False,Draw
2005-03-30,Greece,Albania,334.0,1898.0,1564.0,1.95,0.8800000000000001,1.3,0.9,0.6,1.4,False,Home Win
2005-03-30,Japan,Bahrain,338.0,1817.0,1479.0,1.6949999999999998,1.06,2.0,1.6,0.9,1.1,False,Home Win
2005-03-30,Peru,Ecuador,-50.0,1674.0,1724.0,0.85,1.0,1.2,1.6,1.5,1.6,False,Draw
2005-03-30,Netherlands,Armenia,563.0,1983.0,1420.0,1.59,0.76,1.8,1.1,0.7,1.9,False,Home Win
2005-03-30,Panama,Mexico,-405.0,1492.0,1897.0,0.58,1.86,0.5,2.6,1.2,0.5,False,Draw
2005-03-30,Croatia,Malta,578.0,1830.0,1252.0,1.3399999999999999,0.32,1.8,0.9,1.2,3.0,False,Home Win
2005-03-30,Switzerland,Cyprus,206.0,1684.0,1478.0,0.97,0.44000000000000006,1.3,1.0,1.0,1.6,False,Home Win
2005-03-30,Paraguay,Chile,128.0,1774.0,1646.0,1.02,0.61,1.2,0.8,1.5,1.0,False,Home Win
2005-03-30,Slovenia,Belarus,88.0,1642.0,1554.0,0.78,1.2399999999999998,0.6,2.4,1.1,1.2,False,Draw
2005-03-30,Ukraine,Denmark,-212.0,1654.0,1866.0,1.44,1.3800000000000001,1.2,1.9,0.9,1.2,False,Home Win
2005-03-30,Uruguay,Brazil,-164.0,1849.0,2013.0,1.7,1.52,1.5,2.6,1.3,0.9,False,Draw
2005-03-30,Slovakia,Portugal,-250.0,1649.0,1899.0,1.6199999999999999,1.78,2.1,2.8,0.9,0.9,False,Draw
2005-04-16,Mozambique,Zimbabwe,-231.0,1296.0,1527.0,0.6799999999999999,1.1199999999999999,1.4,1.5,1.1,0.7,True,Away Win
2005-04-16,Namibia,Botswana,-38.0,1159.0,1197.0,0.44000000000000006,0.6,0.7,0.6,1.6,1.2,False,Draw
2005-04-17,Botswana,Zimbabwe,-330.0,1197.0,1527.0,0.66,1.1199999999999999,0.7,1.3,1.2,0.7,True,Away Win
2005-04-20,Estonia,Norway,-385.0,1391.0,1776.0,0.8600000000000001,1.16,1.0,1.3,2.2,0.6,False,Away Win
2005-04-20,Guatemala,Jamaica,-85.0,1538.0,1623.0,1.1199999999999999,1.5599999999999998,1.8,3.8,1.1,0.5,True,Away Win
2005-04-27,Brazil,Guatemala,475.0,2013.0,1538.0,1.5299999999999998,1.1199999999999999,2.6,1.7,0.9,1.0,False,Home Win
2005-04-27,Mexico,Poland,141.0,1897.0,1756.0,1.6600000000000001,1.58,2.4,2.2,0.6,1.4,True,Draw
2005-05-04,Ecuador,Paraguay,-50.0,1724.0,1774.0,1.1,1.23,1.7,1.3,1.5,1.5,True,Home Win
2005-05-21,Lithuania,Latvia,-74.0,1434.0,1508.0,0.9,1.1199999999999999,1.2,2.0,1.4,2.0,False,Home Win
2005-05-22,Japan,Peru,143.0,1817.0,1674.0,1.7399999999999998,0.95,1.8,1.3,0.8,1.5,False,Away Win
2005-05-22,Sudan,Chad,24.0,1333.0,1309.0,0.82,0.6599999999999999,1.6,1.1,1.6,1.8,False,Home Win
2005-05-25,Venezuela,Panama,131.0,1623.0,1492.0,0.61,0.38,1.4,0.3,1.8,1.3,False,Draw
2005-05-27,Kuwait,Egypt,-22.0,1623.0,1645.0,0.72,1.22,1.0,2.2,1.3,1.1,False,Away Win
2005-05-27,Libya,Malawi,327.0,1598.0,1271.0,1.36,0.45999999999999996,1.3,1.0,1.1,2.2,False,Draw
2005-05-27,Sudan,Chad,24.0,1333.0,1309.0,0.9400000000000001,0.6599999999999999,2.0,1.1,1.6,1.9,False,Draw
2005-05-27,Tunisia,Angola,183.0,1631.0,1448.0,1.1,1.52,1.8,0.9,1.5,0.5,False,Home Win
2005-05-29,Iran,Azerbaijan,305.0,1697.0,1392.0,2.095,0.27999999999999997,2.3,0.1,0.8,1.7,False,Home Win
2005-05-29,Poland,Albania,192.0,1756.0,1564.0,1.58,0.76,2.2,0.7,1.4,1.5,False,Home Win
2005-05-31,Colombia,England,-273.0,1691.0,1964.0,0.9,1.8799999999999997,0.6,1.8,0.8,0.5,True,Away Win
2005-05-31,France,Hungary,410.0,1999.0,1589.0,1.1199999999999999,1.04,0.7,1.4,0.4,1.2,False,Home Win
2005-06-01,Gabon,Zambia,-65.0,1421.0,1486.0,1.06,1.4,1.4,1.3,1.2,0.7,True,Away Win
2005-06-02,Finland,Denmark,-205.0,1661.0,1866.0,1.1400000000000001,1.11,1.8,1.7,1.3,1.3,False,Away Win
2005-06-03,Bahrain,Japan,-338.0,1479.0,1817.0,0.9800000000000001,1.44,1.4,1.3,1.0,0.8,False,Away Win
2005-06-04,Albania,Georgia,31.0,1522.0,1491.0,0.64,0.62,0.5,0.9,1.5,1.7,False,Home Win
2005-06-04,Azerbaijan,Poland,-440.0,1360.0,1800.0,0.18,1.7,0.1,2.2,1.8,0.9,False,Away Win
2005-06-04,Belarus,Slovenia,-8.0,1641.0,1649.0,1.3399999999999999,0.8800000000000001,2.4,0.7,1.1,1.1,False,Draw
2005-06-04,Benin,Cameroon,-460.0,1263.0,1723.0,0.36,1.2200000000000002,1.0,1.1,2.1,1.4,False,Away Win
2005-06-04,Botswana,Tunisia,-370.0,1275.0,1645.0,0.6000000000000001,1.04,0.6,2.0,1.3,1.5,False,Away Win
2005-06-04,Bulgaria,Croatia,-199.0,1671.0,1870.0,0.9600000000000002,1.55,1.3,2.1,1.2,1.2,False,Away Win
2005-06-04,Colombia,Peru,135.0,1802.0,1667.0,0.8,0.8299999999999998,0.8,0.9,1.1,1.2,False,Home Win
2005-06-04,Iceland,Hungary,-112.0,1505.0,1617.0,0.30000000000000004,0.9199999999999999,0.9,1.2,2.3,1.4,False,Away Win
2005-06-04,Ecuador,Argentina,-214.0,1772.0,1986.0,1.2200000000000002,1.9200000000000004,1.8,2.1,1.2,1.0,False,Home Win
2005-06-04,Estonia,Liechtenstein,285.0,1385.0,1100.0,0.5600000000000002,0.4,0.9,0.9,2.3,2.3,False,Home Win
2005-06-04,Guatemala,Mexico,-328.0,1578.0,1906.0,1.02,1.5799999999999998,1.7,2.3,1.3,0.6,False,Away Win
2005-06-04,Chile,Bolivia,88.0,1677.0,1589.0,0.51,0.8800000000000001,0.8,0.9,1.1,1.2,False,Home Win
2005-06-04,Singapore,Malaysia,95.0,1310.0,1215.0,1.3599999999999999,0.8999999999999998,2.4,1.7,1.0,1.8,False,Home Win
2005-06-04,Netherlands,Romania,191.0,1983.0,1792.0,1.8,1.46,2.0,1.9,0.7,1.2,False,Home Win
2005-06-04,Norway,Italy,-114.0,1794.0,1908.0,1.3,1.75,1.4,1.4,0.4,0.8,False,Draw
2005-06-04,Portugal,Slovakia,222.0,1900.0,1678.0,1.7900000000000003,1.72,2.7,2.2,0.8,0.8,False,Home Win
2005-06-04,Russia,Latvia,283.0,1754.0,1471.0,1.4900000000000002,1.1199999999999999,1.9,2.0,1.8,2.0,False,Home Win
2005-06-04,Sweden,Malta,663.0,1906.0,1243.0,1.48,0.13999999999999999,2.5,0.4,0.7,3.1,False,Home Win
2005-06-04,Jamaica,Honduras,-5.0,1665.0,1670.0,1.4999999999999998,0.8599999999999998,2.7,1.3,0.5,0.8,True,Draw
2005-06-04,Morocco,Malawi,382.0,1676.0,1294.0,1.48,0.39999999999999997,1.7,1.0,0.6,2.2,False,Home Win
